label,arp_opcode,arp_src_hw_mac,arp_src_proto_ipv4,arp_dst_hw_mac,arp_dst_proto_ipv4,frame_len
0,2,02:00:00:b0:88:a8,192.168.1.59,02:00:00:a9:f6:76,192.168.1.21,59
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:58:04:51,192.168.1.72,64
0,2,02:00:00:86:2d:a5,192.168.1.106,02:00:00:b0:88:a8,192.168.1.59,51
0,2,02:00:00:30:71:01,192.168.1.127,02:00:00:50:fd:f3,192.168.1.123,49
0,1,02:00:00:3c:0d:6b,192.168.1.214,ff:ff:ff:ff:ff:ff,192.168.1.28,44
0,2,02:00:00:50:fd:f3,192.168.1.123,02:00:00:16:97:af,192.168.1.18,46
1,2,DE:AD:BE:EF:00:01,192.168.1.179,00:00:0A:BB:CC:01,192.168.1.1,56
0,1,02:00:00:94:8b:28,192.168.1.60,ff:ff:ff:ff:ff:ff,192.168.1.184,50
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:b2:e9:41,192.168.1.104,60
0,1,02:00:00:c9:2d:60,192.168.1.118,ff:ff:ff:ff:ff:ff,192.168.1.11,42
0,1,02:00:00:50:fd:f3,192.168.1.123,ff:ff:ff:ff:ff:ff,192.168.1.66,63
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:bd:da:2a,192.168.1.7,57
0,2,02:00:00:d0:27:cc,192.168.1.230,02:00:00:8f:ee:25,192.168.1.160,49
0,2,02:00:00:50:fd:f3,192.168.1.123,02:00:00:f5:cc:5c,192.168.1.145,50
0,2,02:00:00:8b:dd:ba,192.168.1.51,02:00:00:7d:c8:14,192.168.1.28,62
0,1,02:00:00:72:2a:61,192.168.1.98,ff:ff:ff:ff:ff:ff,192.168.1.28,54
0,2,02:00:00:e4:97:80,192.168.1.66,02:00:00:9d:a3:be,192.168.1.33,59
0,1,02:00:00:f9:f7:4e,192.168.1.57,ff:ff:ff:ff:ff:ff,192.168.1.237,60
0,2,02:00:00:3c:0d:6b,192.168.1.214,02:00:00:7d:c8:14,192.168.1.28,57
0,2,02:00:00:c0:4f:68,192.168.1.135,02:00:00:a9:f6:76,192.168.1.21,51
0,1,02:00:00:8b:dd:ba,192.168.1.51,ff:ff:ff:ff:ff:ff,192.168.1.254,56
0,1,02:00:00:1b:84:fd,192.168.1.220,ff:ff:ff:ff:ff:ff,192.168.1.251,56
0,2,02:00:00:e4:97:80,192.168.1.66,02:00:00:9d:a3:be,192.168.1.33,44
1,2,DE:AD:BE:EF:00:01,192.168.1.118,00:00:0A:BB:CC:01,192.168.1.1,55
0,2,02:00:00:e4:3e:86,192.168.1.144,02:00:00:3c:0d:6b,192.168.1.214,64
0,1,02:00:00:09:eb:bd,192.168.1.67,ff:ff:ff:ff:ff:ff,192.168.1.59,61
0,1,00:00:0A:BB:CC:01,192.168.1.1,ff:ff:ff:ff:ff:ff,192.168.1.51,60
0,1,02:00:00:6c:9e:f6,192.168.1.251,ff:ff:ff:ff:ff:ff,192.168.1.1,50
0,2,02:00:00:30:71:01,192.168.1.127,02:00:00:09:eb:bd,192.168.1.67,51
0,1,02:00:00:99:99:03,192.168.1.194,ff:ff:ff:ff:ff:ff,192.168.1.59,57
0,2,02:00:00:c1:cc:0f,192.168.1.254,02:00:00:6c:9e:f6,192.168.1.251,47
0,2,02:00:00:09:eb:bd,192.168.1.67,02:00:00:42:98:7d,192.168.1.200,55
0,1,02:00:00:f5:cc:5c,192.168.1.145,ff:ff:ff:ff:ff:ff,192.168.1.88,58
0,2,02:00:00:d0:27:cc,192.168.1.230,02:00:00:9d:a3:be,192.168.1.33,56
0,2,02:00:00:e4:97:80,192.168.1.66,02:00:00:c1:cf:06,192.168.1.137,60
0,2,02:00:00:3c:0d:6b,192.168.1.214,02:00:00:5e:27:82,192.168.1.89,48
0,2,02:00:00:8f:ee:25,192.168.1.160,02:00:00:72:2a:61,192.168.1.98,58
0,1,02:00:00:01:f8:99,192.168.1.167,ff:ff:ff:ff:ff:ff,192.168.1.254,60
1,2,DE:AD:BE:EF:00:01,192.168.1.104,00:00:0A:BB:CC:01,192.168.1.1,56
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:1b:84:fd,192.168.1.220,52
0,1,02:00:00:8f:60:ba,192.168.1.58,ff:ff:ff:ff:ff:ff,192.168.1.66,46
0,2,02:00:00:17:a5:d7,192.168.1.88,02:00:00:57:01:f9,192.168.1.237,46
0,1,02:00:00:19:21:17,192.168.1.116,ff:ff:ff:ff:ff:ff,192.168.1.57,43
0,2,02:00:00:8b:dd:ba,192.168.1.51,02:00:00:3c:0d:6b,192.168.1.214,51
0,2,02:00:00:50:fd:f3,192.168.1.123,02:00:00:e4:97:80,192.168.1.66,54
0,2,02:00:00:a9:f6:76,192.168.1.21,02:00:00:bd:da:2a,192.168.1.7,49
0,1,02:00:00:f5:cc:5c,192.168.1.145,ff:ff:ff:ff:ff:ff,192.168.1.229,56
0,1,02:00:00:17:a5:d7,192.168.1.88,ff:ff:ff:ff:ff:ff,192.168.1.144,58
0,2,02:00:00:c0:4f:68,192.168.1.135,02:00:00:17:a5:d7,192.168.1.88,44
0,1,02:00:00:6c:9e:f6,192.168.1.251,ff:ff:ff:ff:ff:ff,192.168.1.137,45
0,2,02:00:00:07:3b:79,192.168.1.229,02:00:00:30:71:01,192.168.1.127,51
0,1,02:00:00:c0:4f:68,192.168.1.135,ff:ff:ff:ff:ff:ff,192.168.1.251,52
0,2,02:00:00:19:7c:6b,192.168.1.25,02:00:00:86:2d:a5,192.168.1.106,50
0,2,02:00:00:06:d1:36,192.168.1.53,02:00:00:8f:60:ba,192.168.1.58,62
0,1,02:00:00:9d:24:70,192.168.1.219,ff:ff:ff:ff:ff:ff,192.168.1.123,63
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:5e:27:82,192.168.1.89,61
0,2,02:00:00:19:7c:6b,192.168.1.25,02:00:00:30:71:01,192.168.1.127,56
0,2,02:00:00:b0:88:a8,192.168.1.59,02:00:00:9d:a3:be,192.168.1.33,59
0,1,02:00:00:09:eb:bd,192.168.1.67,ff:ff:ff:ff:ff:ff,192.168.1.237,60
0,1,02:00:00:8f:ee:25,192.168.1.160,ff:ff:ff:ff:ff:ff,192.168.1.51,61
0,1,02:00:00:1b:84:fd,192.168.1.220,ff:ff:ff:ff:ff:ff,192.168.1.167,54
0,2,02:00:00:09:eb:bd,192.168.1.67,02:00:00:72:2a:61,192.168.1.98,44
0,1,02:00:00:bd:da:2a,192.168.1.7,ff:ff:ff:ff:ff:ff,192.168.1.220,61
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:72:2a:61,192.168.1.98,45
0,1,02:00:00:9d:a3:be,192.168.1.33,ff:ff:ff:ff:ff:ff,192.168.1.67,49
0,1,02:00:00:9d:24:70,192.168.1.219,ff:ff:ff:ff:ff:ff,192.168.1.118,51
0,1,02:00:00:7d:c8:14,192.168.1.28,ff:ff:ff:ff:ff:ff,192.168.1.194,45
0,1,02:00:00:d0:27:cc,192.168.1.230,ff:ff:ff:ff:ff:ff,192.168.1.250,54
0,1,02:00:00:06:d1:36,192.168.1.53,ff:ff:ff:ff:ff:ff,192.168.1.220,58
0,1,02:00:00:7d:c8:14,192.168.1.28,ff:ff:ff:ff:ff:ff,192.168.1.66,53
0,1,02:00:00:19:7c:6b,192.168.1.25,ff:ff:ff:ff:ff:ff,192.168.1.1,57
0,1,02:00:00:ce:7e:50,192.168.1.46,ff:ff:ff:ff:ff:ff,192.168.1.88,43
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:a1:8b:70,192.168.1.115,50
0,1,02:00:00:3c:0d:6b,192.168.1.214,ff:ff:ff:ff:ff:ff,192.168.1.11,45
0,1,02:00:00:b2:e9:41,192.168.1.104,ff:ff:ff:ff:ff:ff,192.168.1.69,42
0,2,02:00:00:ce:7e:50,192.168.1.46,02:00:00:8f:60:ba,192.168.1.58,51
0,1,02:00:00:3c:0d:6b,192.168.1.214,ff:ff:ff:ff:ff:ff,192.168.1.115,57
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:3c:0d:6b,192.168.1.214,60
0,1,02:00:00:9d:24:70,192.168.1.219,ff:ff:ff:ff:ff:ff,192.168.1.98,55
0,1,02:00:00:50:fd:f3,192.168.1.123,ff:ff:ff:ff:ff:ff,192.168.1.25,49
0,1,02:00:00:58:04:51,192.168.1.72,ff:ff:ff:ff:ff:ff,192.168.1.115,55
0,2,02:00:00:7d:c8:14,192.168.1.28,02:00:00:8f:ee:25,192.168.1.160,62
0,1,02:00:00:9d:24:70,192.168.1.219,ff:ff:ff:ff:ff:ff,192.168.1.167,42
0,1,02:00:00:99:99:03,192.168.1.194,ff:ff:ff:ff:ff:ff,192.168.1.118,61
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:16:97:af,192.168.1.18,47
0,2,02:00:00:19:7c:6b,192.168.1.25,02:00:00:99:99:03,192.168.1.194,61
0,1,02:00:00:99:99:03,192.168.1.194,ff:ff:ff:ff:ff:ff,192.168.1.58,56
0,1,02:00:00:7e:4e:a4,192.168.1.184,ff:ff:ff:ff:ff:ff,192.168.1.160,61
0,1,02:00:00:16:97:af,192.168.1.18,ff:ff:ff:ff:ff:ff,192.168.1.7,49
0,2,02:00:00:7e:4e:a4,192.168.1.184,02:00:00:50:fd:f3,192.168.1.123,47
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:e4:3e:86,192.168.1.144,52
0,1,02:00:00:58:04:51,192.168.1.72,ff:ff:ff:ff:ff:ff,192.168.1.123,56
0,1,02:00:00:86:2d:a5,192.168.1.106,ff:ff:ff:ff:ff:ff,192.168.1.179,54
0,2,02:00:00:42:98:7d,192.168.1.200,02:00:00:9d:a3:be,192.168.1.33,49
0,1,02:00:00:94:8b:28,192.168.1.60,ff:ff:ff:ff:ff:ff,192.168.1.250,44
1,2,DE:AD:BE:EF:00:01,192.168.1.59,00:00:0A:BB:CC:01,192.168.1.1,51
0,2,02:00:00:1f:85:43,192.168.1.221,02:00:00:1b:84:fd,192.168.1.220,59
0,2,02:00:00:00:3d:33,192.168.1.69,02:00:00:e4:97:80,192.168.1.66,61
0,1,02:00:00:50:fd:f3,192.168.1.123,ff:ff:ff:ff:ff:ff,192.168.1.144,49
0,1,02:00:00:19:7c:6b,192.168.1.25,ff:ff:ff:ff:ff:ff,192.168.1.200,56
0,1,02:00:00:b0:88:a8,192.168.1.59,ff:ff:ff:ff:ff:ff,192.168.1.67,61
0,2,00:00:0A:BB:CC:01,192.168.1.1,02:00:00:3c:0d:6b,192.168.1.214,54
0,2,02:00:00:c1:cf:06,192.168.1.137,02:00:00:16:97:af,192.168.1.18,56
0,1,02:00:00:c1:cf:06,192.168.1.137,ff:ff:ff:ff:ff:ff,192.168.1.57,52
0,2,02:00:00:3c:0d:6b,192.168.1.214,02:00:00:09:eb:bd,192.168.1.67,49
0,2,02:00:00:8b:dd:ba,192.168.1.51,02:00:00:06:d1:36,192.168.1.53,59
0,2,02:00:00:ce:7e:50,192.168.1.46,02:00:00:16:97:af,192.168.1.18,57
0,2,02:00:00:a7:af:d3,192.168.1.179,02:00:00:8f:60:ba,192.168.1.58,64
0,1,02:00:00:9d:24:70,192.168.1.219,ff:ff:ff:ff:ff:ff,192.168.1.58,50
0,2,02:00:00:c1:cf:06,192.168.1.137,02:00:00:72:2a:61,192.168.1.98,61
0,1,02:00:00:d0:27:cc,192.168.1.230,ff:ff:ff:ff:ff:ff,192.168.1.179,53
0,2,02:00:00:c9:2d:60,192.168.1.118,02:00:00:ce:7e:50,192.168.1.46,46
0,1,02:00:00:00:3d:33,192.168.1.69,ff:ff:ff:ff:ff:ff,192.168.1.230,59
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:09:eb:bd,192.168.1.67,43
0,2,02:00:00:a1:8b:70,192.168.1.115,02:00:00:42:98:7d,192.168.1.200,52
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:9d:a3:be,192.168.1.33,49
0,2,02:00:00:c9:2d:60,192.168.1.118,02:00:00:07:3b:79,192.168.1.229,48
0,1,02:00:00:3c:0d:6b,192.168.1.214,ff:ff:ff:ff:ff:ff,192.168.1.51,56
0,2,02:00:00:07:3b:79,192.168.1.229,02:00:00:09:eb:bd,192.168.1.67,61
0,1,02:00:00:6c:9e:f6,192.168.1.251,ff:ff:ff:ff:ff:ff,192.168.1.57,62
0,2,02:00:00:c9:2d:60,192.168.1.118,02:00:00:19:21:17,192.168.1.116,45
0,2,02:00:00:99:99:03,192.168.1.194,02:00:00:d0:27:cc,192.168.1.230,48
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:c1:cf:06,192.168.1.137,60
0,1,02:00:00:a7:af:d3,192.168.1.179,ff:ff:ff:ff:ff:ff,192.168.1.123,55
0,1,02:00:00:58:04:51,192.168.1.72,ff:ff:ff:ff:ff:ff,192.168.1.33,46
0,2,02:00:00:07:3b:79,192.168.1.229,02:00:00:c1:cf:06,192.168.1.137,64
0,2,02:00:00:7d:c8:14,192.168.1.28,02:00:00:1c:fb:87,192.168.1.6,52
0,1,00:00:0A:BB:CC:01,192.168.1.1,ff:ff:ff:ff:ff:ff,192.168.1.104,64
0,2,02:00:00:5e:27:82,192.168.1.89,02:00:00:57:c6:40,192.168.1.11,64
0,2,02:00:00:1f:85:43,192.168.1.221,02:00:00:1b:84:fd,192.168.1.220,58
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:f9:f7:4e,192.168.1.57,49
0,2,02:00:00:c1:cf:06,192.168.1.137,02:00:00:1f:85:43,192.168.1.221,49
0,1,02:00:00:a9:f6:76,192.168.1.21,ff:ff:ff:ff:ff:ff,192.168.1.7,51
0,1,02:00:00:06:d1:36,192.168.1.53,ff:ff:ff:ff:ff:ff,192.168.1.127,61
0,1,02:00:00:b0:88:a8,192.168.1.59,ff:ff:ff:ff:ff:ff,192.168.1.237,58
0,1,02:00:00:e4:3e:86,192.168.1.144,ff:ff:ff:ff:ff:ff,192.168.1.11,62
0,2,02:00:00:57:01:f9,192.168.1.237,02:00:00:60:d1:b2,192.168.1.250,61
0,2,02:00:00:c1:cf:06,192.168.1.137,02:00:00:1b:84:fd,192.168.1.220,45
0,1,00:00:0A:BB:CC:01,192.168.1.1,ff:ff:ff:ff:ff:ff,192.168.1.98,63
0,2,02:00:00:00:3d:33,192.168.1.69,02:00:00:b2:e9:41,192.168.1.104,52
0,2,02:00:00:a9:f6:76,192.168.1.21,02:00:00:f5:cc:5c,192.168.1.145,43
0,2,02:00:00:99:99:03,192.168.1.194,02:00:00:b0:88:a8,192.168.1.59,64
0,1,02:00:00:57:01:f9,192.168.1.237,ff:ff:ff:ff:ff:ff,192.168.1.106,46
0,1,02:00:00:19:21:17,192.168.1.116,ff:ff:ff:ff:ff:ff,192.168.1.25,62
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:a7:af:d3,192.168.1.179,58
1,2,DE:AD:BE:EF:00:01,192.168.1.89,00:00:0A:BB:CC:01,192.168.1.1,52
0,2,02:00:00:17:a5:d7,192.168.1.88,02:00:00:e4:97:80,192.168.1.66,48
0,2,02:00:00:72:2a:61,192.168.1.98,02:00:00:f5:cc:5c,192.168.1.145,56
0,2,02:00:00:07:3b:79,192.168.1.229,02:00:00:c1:cc:0f,192.168.1.254,54
0,2,02:00:00:6c:9e:f6,192.168.1.251,02:00:00:5e:27:82,192.168.1.89,64
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:1b:84:fd,192.168.1.220,45
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:86:2d:a5,192.168.1.106,47
0,2,02:00:00:1b:84:fd,192.168.1.220,00:00:0A:BB:CC:01,192.168.1.1,50
0,2,02:00:00:bd:da:2a,192.168.1.7,02:00:00:e0:c7:c3,192.168.1.181,57
0,2,02:00:00:a1:8b:70,192.168.1.115,02:00:00:7d:c8:14,192.168.1.28,42
0,1,02:00:00:c1:cf:06,192.168.1.137,ff:ff:ff:ff:ff:ff,192.168.1.104,51
0,2,02:00:00:01:f8:99,192.168.1.167,02:00:00:bd:da:2a,192.168.1.7,59
0,2,02:00:00:86:2d:a5,192.168.1.106,02:00:00:9d:24:70,192.168.1.219,42
0,1,02:00:00:58:04:51,192.168.1.72,ff:ff:ff:ff:ff:ff,192.168.1.18,47
0,2,00:00:0A:BB:CC:01,192.168.1.1,02:00:00:17:a5:d7,192.168.1.88,63
0,2,02:00:00:1b:84:fd,192.168.1.220,02:00:00:99:99:03,192.168.1.194,46
0,1,02:00:00:f5:cc:5c,192.168.1.145,ff:ff:ff:ff:ff:ff,192.168.1.214,60
0,1,02:00:00:8b:dd:ba,192.168.1.51,ff:ff:ff:ff:ff:ff,192.168.1.115,51
0,1,02:00:00:8f:60:ba,192.168.1.58,ff:ff:ff:ff:ff:ff,192.168.1.104,63
0,1,02:00:00:7e:4e:a4,192.168.1.184,ff:ff:ff:ff:ff:ff,192.168.1.116,57
1,2,DE:AD:BE:EF:00:01,192.168.1.33,00:00:0A:BB:CC:01,192.168.1.1,45
0,1,02:00:00:3c:0d:6b,192.168.1.214,ff:ff:ff:ff:ff:ff,192.168.1.66,43
0,1,02:00:00:7d:c8:14,192.168.1.28,ff:ff:ff:ff:ff:ff,192.168.1.145,56
0,1,02:00:00:a1:8b:70,192.168.1.115,ff:ff:ff:ff:ff:ff,192.168.1.220,57
0,1,02:00:00:b2:e9:41,192.168.1.104,ff:ff:ff:ff:ff:ff,192.168.1.221,45
0,2,02:00:00:a1:8b:70,192.168.1.115,02:00:00:1f:85:43,192.168.1.221,54
0,1,02:00:00:c1:cf:06,192.168.1.137,ff:ff:ff:ff:ff:ff,192.168.1.59,51
0,2,02:00:00:a9:f6:76,192.168.1.21,02:00:00:19:7c:6b,192.168.1.25,52
0,2,02:00:00:a7:af:d3,192.168.1.179,02:00:00:9d:a3:be,192.168.1.33,49
0,2,02:00:00:d0:27:cc,192.168.1.230,02:00:00:58:04:51,192.168.1.72,46
0,1,02:00:00:e4:3e:86,192.168.1.144,ff:ff:ff:ff:ff:ff,192.168.1.184,57
0,2,02:00:00:d0:27:cc,192.168.1.230,02:00:00:c1:cf:06,192.168.1.137,60
0,1,02:00:00:19:21:17,192.168.1.116,ff:ff:ff:ff:ff:ff,192.168.1.194,59
0,1,02:00:00:b0:88:a8,192.168.1.59,ff:ff:ff:ff:ff:ff,192.168.1.167,42
0,1,02:00:00:3c:0d:6b,192.168.1.214,ff:ff:ff:ff:ff:ff,192.168.1.104,42
0,2,02:00:00:7e:4e:a4,192.168.1.184,02:00:00:16:97:af,192.168.1.18,52
0,2,02:00:00:19:7c:6b,192.168.1.25,02:00:00:17:a5:d7,192.168.1.88,64
0,1,02:00:00:c1:cf:06,192.168.1.137,ff:ff:ff:ff:ff:ff,192.168.1.135,42
0,2,02:00:00:00:3d:33,192.168.1.69,02:00:00:09:eb:bd,192.168.1.67,62
0,2,02:00:00:8b:dd:ba,192.168.1.51,02:00:00:01:f8:99,192.168.1.167,46
0,2,02:00:00:19:21:17,192.168.1.116,02:00:00:1f:85:43,192.168.1.221,50
0,1,02:00:00:d0:27:cc,192.168.1.230,ff:ff:ff:ff:ff:ff,192.168.1.60,60
0,1,02:00:00:a7:af:d3,192.168.1.179,ff:ff:ff:ff:ff:ff,192.168.1.98,63
1,2,DE:AD:BE:EF:00:01,192.168.1.219,00:00:0A:BB:CC:01,192.168.1.1,55
0,1,02:00:00:94:8b:28,192.168.1.60,ff:ff:ff:ff:ff:ff,192.168.1.220,54
0,2,02:00:00:7e:4e:a4,192.168.1.184,02:00:00:3c:0d:6b,192.168.1.214,63
0,1,02:00:00:50:fd:f3,192.168.1.123,ff:ff:ff:ff:ff:ff,192.168.1.51,42
0,2,02:00:00:b2:e9:41,192.168.1.104,02:00:00:e4:3e:86,192.168.1.144,61
0,2,02:00:00:86:2d:a5,192.168.1.106,02:00:00:8b:dd:ba,192.168.1.51,45
0,2,02:00:00:19:21:17,192.168.1.116,02:00:00:1c:fb:87,192.168.1.6,51
0,2,02:00:00:7e:4e:a4,192.168.1.184,02:00:00:ce:7e:50,192.168.1.46,59
0,2,02:00:00:7e:4e:a4,192.168.1.184,02:00:00:8b:dd:ba,192.168.1.51,48
0,1,02:00:00:8f:60:ba,192.168.1.58,ff:ff:ff:ff:ff:ff,192.168.1.254,48
0,2,02:00:00:a7:af:d3,192.168.1.179,02:00:00:58:04:51,192.168.1.72,49
0,1,02:00:00:06:d1:36,192.168.1.53,ff:ff:ff:ff:ff:ff,192.168.1.57,57
0,1,02:00:00:19:21:17,192.168.1.116,ff:ff:ff:ff:ff:ff,192.168.1.219,60
0,2,02:00:00:f9:f7:4e,192.168.1.57,00:00:0A:BB:CC:01,192.168.1.1,47
0,2,02:00:00:8b:dd:ba,192.168.1.51,02:00:00:a1:8b:70,192.168.1.115,58
0,2,02:00:00:d0:27:cc,192.168.1.230,02:00:00:72:2a:61,192.168.1.98,52
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:57:c6:40,192.168.1.11,58
0,2,02:00:00:b2:e9:41,192.168.1.104,02:00:00:bd:da:2a,192.168.1.7,64
0,2,02:00:00:bd:da:2a,192.168.1.7,02:00:00:06:d1:36,192.168.1.53,55
0,2,02:00:00:e0:c7:c3,192.168.1.181,02:00:00:8f:ee:25,192.168.1.160,49
0,1,02:00:00:a7:af:d3,192.168.1.179,ff:ff:ff:ff:ff:ff,192.168.1.145,57
0,2,02:00:00:e4:97:80,192.168.1.66,02:00:00:e4:3e:86,192.168.1.144,54
0,1,02:00:00:7e:4e:a4,192.168.1.184,ff:ff:ff:ff:ff:ff,192.168.1.25,59
0,1,00:00:0A:BB:CC:01,192.168.1.1,ff:ff:ff:ff:ff:ff,192.168.1.53,52
0,1,02:00:00:42:98:7d,192.168.1.200,ff:ff:ff:ff:ff:ff,192.168.1.181,42
0,2,02:00:00:f9:f7:4e,192.168.1.57,02:00:00:d0:27:cc,192.168.1.230,52
0,2,02:00:00:30:71:01,192.168.1.127,02:00:00:a7:af:d3,192.168.1.179,45
0,1,02:00:00:19:7c:6b,192.168.1.25,ff:ff:ff:ff:ff:ff,192.168.1.88,54
1,2,DE:AD:BE:EF:00:01,192.168.1.214,00:00:0A:BB:CC:01,192.168.1.1,51
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:50:fd:f3,192.168.1.123,49
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:58:04:51,192.168.1.72,45
0,1,02:00:00:58:04:51,192.168.1.72,ff:ff:ff:ff:ff:ff,192.168.1.67,44
0,2,02:00:00:6c:9e:f6,192.168.1.251,02:00:00:8f:60:ba,192.168.1.58,55
0,2,02:00:00:a1:8b:70,192.168.1.115,02:00:00:e4:3e:86,192.168.1.144,51
0,2,02:00:00:8b:dd:ba,192.168.1.51,02:00:00:a7:af:d3,192.168.1.179,58
0,1,02:00:00:a7:af:d3,192.168.1.179,ff:ff:ff:ff:ff:ff,192.168.1.98,47
0,2,02:00:00:a9:f6:76,192.168.1.21,02:00:00:8f:ee:25,192.168.1.160,52
1,2,DE:AD:BE:EF:00:01,192.168.1.200,00:00:0A:BB:CC:01,192.168.1.1,59
0,1,02:00:00:1c:fb:87,192.168.1.6,ff:ff:ff:ff:ff:ff,192.168.1.250,42
0,1,02:00:00:b0:88:a8,192.168.1.59,ff:ff:ff:ff:ff:ff,192.168.1.25,51
0,2,02:00:00:42:98:7d,192.168.1.200,02:00:00:00:3d:33,192.168.1.69,49
0,1,02:00:00:19:21:17,192.168.1.116,ff:ff:ff:ff:ff:ff,192.168.1.66,54
0,2,02:00:00:09:eb:bd,192.168.1.67,02:00:00:00:3d:33,192.168.1.69,55
0,1,02:00:00:f9:f7:4e,192.168.1.57,ff:ff:ff:ff:ff:ff,192.168.1.220,55
0,1,02:00:00:1b:84:fd,192.168.1.220,ff:ff:ff:ff:ff:ff,192.168.1.181,52
0,1,02:00:00:ce:7e:50,192.168.1.46,ff:ff:ff:ff:ff:ff,192.168.1.230,43
0,2,02:00:00:00:3d:33,192.168.1.69,02:00:00:a7:af:d3,192.168.1.179,44
0,1,02:00:00:a9:f6:76,192.168.1.21,ff:ff:ff:ff:ff:ff,192.168.1.135,64
0,1,02:00:00:30:71:01,192.168.1.127,ff:ff:ff:ff:ff:ff,192.168.1.194,64
0,1,02:00:00:09:eb:bd,192.168.1.67,ff:ff:ff:ff:ff:ff,192.168.1.104,43
0,1,02:00:00:c1:cc:0f,192.168.1.254,ff:ff:ff:ff:ff:ff,192.168.1.230,51
0,2,02:00:00:1b:84:fd,192.168.1.220,02:00:00:86:2d:a5,192.168.1.106,52
0,1,02:00:00:b0:88:a8,192.168.1.59,ff:ff:ff:ff:ff:ff,192.168.1.66,48
0,2,02:00:00:c9:2d:60,192.168.1.118,02:00:00:6c:9e:f6,192.168.1.251,61
0,1,02:00:00:9d:a3:be,192.168.1.33,ff:ff:ff:ff:ff:ff,192.168.1.181,61
0,2,02:00:00:01:f8:99,192.168.1.167,02:00:00:7d:c8:14,192.168.1.28,54
0,2,02:00:00:00:3d:33,192.168.1.69,02:00:00:8f:ee:25,192.168.1.160,60
0,1,02:00:00:99:99:03,192.168.1.194,ff:ff:ff:ff:ff:ff,192.168.1.167,50
0,2,02:00:00:19:21:17,192.168.1.116,02:00:00:3c:0d:6b,192.168.1.214,60
0,2,02:00:00:60:d1:b2,192.168.1.250,02:00:00:7d:c8:14,192.168.1.28,63
0,2,02:00:00:1c:fb:87,192.168.1.6,02:00:00:e4:3e:86,192.168.1.144,47
1,2,DE:AD:BE:EF:00:01,192.168.1.179,00:00:0A:BB:CC:01,192.168.1.1,57
0,1,02:00:00:00:3d:33,192.168.1.69,ff:ff:ff:ff:ff:ff,192.168.1.88,55
0,2,02:00:00:19:21:17,192.168.1.116,02:00:00:30:71:01,192.168.1.127,60
0,2,02:00:00:7e:4e:a4,192.168.1.184,02:00:00:86:2d:a5,192.168.1.106,47
0,1,02:00:00:42:98:7d,192.168.1.200,ff:ff:ff:ff:ff:ff,192.168.1.106,43
0,1,02:00:00:57:c6:40,192.168.1.11,ff:ff:ff:ff:ff:ff,192.168.1.135,55
0,2,02:00:00:57:01:f9,192.168.1.237,02:00:00:00:3d:33,192.168.1.69,43
0,1,02:00:00:b0:88:a8,192.168.1.59,ff:ff:ff:ff:ff:ff,192.168.1.33,60
0,2,02:00:00:94:8b:28,192.168.1.60,02:00:00:9d:a3:be,192.168.1.33,62
0,2,02:00:00:19:7c:6b,192.168.1.25,02:00:00:d0:27:cc,192.168.1.230,63
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:e0:c7:c3,192.168.1.181,53
0,2,02:00:00:72:2a:61,192.168.1.98,02:00:00:a9:f6:76,192.168.1.21,49
0,1,02:00:00:bd:da:2a,192.168.1.7,ff:ff:ff:ff:ff:ff,192.168.1.116,53
0,2,02:00:00:30:71:01,192.168.1.127,02:00:00:a7:af:d3,192.168.1.179,49
0,1,02:00:00:b2:e9:41,192.168.1.104,ff:ff:ff:ff:ff:ff,192.168.1.28,53
0,1,02:00:00:58:04:51,192.168.1.72,ff:ff:ff:ff:ff:ff,192.168.1.69,54
0,2,02:00:00:8f:60:ba,192.168.1.58,02:00:00:a1:8b:70,192.168.1.115,59
0,1,02:00:00:57:01:f9,192.168.1.237,ff:ff:ff:ff:ff:ff,192.168.1.144,50
0,1,02:00:00:42:98:7d,192.168.1.200,ff:ff:ff:ff:ff:ff,192.168.1.184,56
0,1,02:00:00:8f:60:ba,192.168.1.58,ff:ff:ff:ff:ff:ff,192.168.1.220,64
